codigo_a,ano_a,habilidade_a,codigo_b,ano_b,habilidade_b,score,source
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA27,7,"Calcular medidas de ângulos internos de polígonos regulares, sem o uso de fórmulas, e estabelecer relações entre ângulos internos e externos de polígonos, preferencialmente vinculadas à construção de mosaicos e de ladrilhamentos.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA28,7,"Descrever, por escrito e por meio de um fluxograma, um algoritmo para a construção de um polígono regular (como quadrado e triângulo equilátero), conhecida a medida de seu lado.",1.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA29,7,"Resolver e elaborar problemas que envolvam medidas de grandezas inseridos em contextos oriundos de situações cotidianas ou de outras áreas do conhecimento, reconhecendo que toda medida empírica é aproximada.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA30,7,"Resolver e elaborar problemas de cálculo de medida do volume de blocos retangulares, envolvendo as unidades usuais (metro cúbico, decímetro cúbico e centímetro cúbico).",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA31,7,Estabelecer expressões de cálculo de área de triângulos e de quadriláteros.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA32,7,"Resolver e elaborar problemas de cálculo de medida de área de figuras planas que podem ser decompostas por quadrados, retângulos e/ou triângulos, utilizando a equivalência entre áreas.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA33,7,"Estabelecer o número π como a razão entre a medida de uma circunferência e seu diâmetro, para compreender e resolver problemas, inclusive os de natureza histórica.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA34,7,Planejar e realizar experimentos aleatórios ou simulações que envolvem cálculo de probabilidades ou estimativas por meio de frequência de ocorrências.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA35,7,"Compreender, em contextos significativos, o significado de média estatística como indicador da tendência de uma pesquisa, calcular seu valor e relacioná-lo, intuitivamente, com a amplitude do conjunto de dados.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA36,7,"Planejar e realizar pesquisa envolvendo tema da realidade social, identificando a necessidade de ser censitária ou de usar amostra, e interpretar os dados para comunicá-los por meio de relatório escrito, tabelas e gráficos, com o apoio de planilhas eletrônicas.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF07MA37,7,Interpretar e analisar dados apresentados em gráfico de setores divulgados pela mídia e compreender quando é possível ou conveniente sua utilização.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA01,8,Efetuar cálculos com potências de expoentes inteiros e aplicar esse conhecimento na representação de números em notação científica.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA02,8,"Resolver e elaborar problemas usando a relação entre potenciação e radiciação, para representar uma raiz como potência de expoente fracionário.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA03,8,Resolver e elaborar problemas de contagem cuja resolução envolva a aplicação do princípio multiplicativo.,0.25,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA04,8,"Resolver e elaborar problemas, envolvendo cálculo de porcentagens, incluindo o uso de tecnologias digitais.",0.125,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA05,8,Reconhecer e utilizar procedimentos para a obtenção de uma fração geratriz para uma dízima periódica.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA06,8,"Resolver e elaborar problemas que envolvam cálculo do valor numérico de expressões algébricas, utilizando as propriedades das operações.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA07,8,Associar uma equação linear de 1º grau com duas incógnitas a uma reta no plano cartesiano.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA08,8,"Resolver e elaborar problemas relacionados ao seu contexto próximo, que possam ser representados por sistemas de equações de 1º grau com duas incógnitas e interpretá-los, utilizando, inclusive, o plano cartesiano como recurso.",0.25,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA09,8,"Resolver e elaborar, com e sem uso de tecnologias, problemas que possam ser representados por equações polinomiais de 2º grau do tipo ax2 = b.",0.25,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA10,8,Identificar a regularidade de uma sequência numérica ou figural não recursiva e construir um algoritmo por meio de um fluxograma que permita indicar os números ou as figuras seguintes.,1.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA11,8,Identificar a regularidade de uma sequência numérica recursiva e construir um algoritmo por meio de um fluxograma que permita indicar os números seguintes.,1.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA12,8,"Identificar a natureza da variação de duas grandezas, diretamente, inversamente proporcionais ou não proporcionais, expressando a relação existente por meio de sentença algébrica e representá-la no plano cartesiano.",0.125,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA13,8,"Resolver e elaborar problemas que envolvam grandezas diretamente ou inversamente proporcionais, por meio de estratégias variadas.",0.125,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA14,8,Demonstrar propriedades de quadriláteros por meio da identificação da congruência de triângulos.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA15,8,"Construir, utilizando instrumentos de desenho ou softwares de geometria dinâmica, mediatriz, bissetriz, ângulos de 90°, 60°, 45° e 30° e polígonos regulares.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA16,8,"Descrever, por escrito e por meio de um fluxograma, um algoritmo para a construção de um hexágono regular de qualquer área, a partir da medida do ângulo central e da utilização de esquadros e compasso.",1.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA17,8,Aplicar os conceitos de mediatriz e bissetriz como lugares geométricos na resolução de problemas.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA18,8,"Reconhecer e construir figuras obtidas por composições de transformações geométricas (translação, reflexão e rotação), com o uso de instrumentos de desenho ou de softwares de geometria dinâmica.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA19,8,"Resolver e elaborar problemas que envolvam medidas de área de figuras geométricas, utilizando expressões de cálculo de área (quadriláteros, triângulos e círculos), em situações como determinar medida de terrenos.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA20,8,"Reconhecer a relação entre um litro e um decímetro cúbico e a relação entre litro e metro cúbico, para resolver problemas de cálculo de capacidade de recipientes.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA21,8,Resolver e elaborar problemas que envolvam o cálculo do volume de recipiente cujo formato é o de um bloco retangular.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA22,8,"Calcular a probabilidade de eventos, com base na construção do espaço amostral, utilizando o princípio multiplicativo, e reconhecer que a soma das probabilidades de todos os elementos do espaço amostral é igual a 1.",0.125,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA23,8,Avaliar a adequação de diferentes tipos de gráficos para representar um conjunto de dados de uma pesquisa.,0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA24,8,"Classificar as frequências de uma variável contínua de uma pesquisa em classes, de modo que resumam os dados de maneira adequada para a tomada de decisões.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA25,8,"Obter os valores de medidas de tendência central de uma pesquisa estatística (média, moda e mediana) com a compreensão de seus significados e relacioná-los com a dispersão de dados, indicada pela amplitude.",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA26,8,"Selecionar razões, de diferentes naturezas (física, ética ou econômica), que justificam a realização de pesquisas amostrais e não censitárias, e reconhecer que a seleção da amostra pode ser feita de diferentes maneiras (amostra casual simples, sistemática e estratificada).",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF08MA27,8,"Planejar e executar pesquisa amostral, selecionando uma técnica de amostragem adequada, e escrever relatório que contenha os gráficos apropriados para representar os conjuntos de dados, destacando aspectos como as medidas de tendência central, a amplitude e as conclusões.",0.25,pass1+pass2_avg
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF09MA01,9,"Reconhecer que, uma vez fixada uma unidade de comprimento, existem segmentos de reta cujo comprimento não é expresso por número racional (como as medidas de diagonais de um polígono e alturas de um triângulo, quando se toma a medida de cada lado como unidade).",0.0,pass1
EF07MA07,7,Representar por meio de um fluxograma os passos utilizados para resolver um grupo de problemas.,EF09MA02,9,"Reconhecer um número irracional como um número real cuja representação decimal é infinita e não periódica, e estimar a localização de alguns deles na reta numérica.",0.0,pass1
